ID_Pesanan,Tanggal,Produk,Kategori,Jumlah,Harga_Satuan,Total_Penjualan
10319,2024-10-27,Wheat Repellendus,Kebutuhan Pokok,3.0,Rp47.051,Rp127.037
10320,2025-05-26,Wheat Facere,Kebutuhan Pokok,1.0,Rp79.212,Rp79.212
10321,2024-01-22,Kursi Odit,Furnitur,3.0,Rp27.980,Rp71.349
10322,2025-02-25,Mobile Mollitia,Electronics,2.0,Rp33.835,Rp57.519
10323,2024-03-18,Refrigerator Unde,Dapur,2.0,Rp55.696,Rp94.683
10324,2025-02-21,Mobile Asperiores,Electronics,4.0,Rp67.835,Rp271.340
10325,2024-07-10,Cushion Earum,Home Decor,4.0,Rp37.394,Rp119.660
10326,2025-07-10,Mixer Grinder Maxime,Dapur,4.0,Rp40.507,Rp153.926
10327,2023-11-12,Microwave Quia,Dapur,2.0,Rp5.015,Rp10.030
10328,2024-09-19,Men's Wear Debitis,Pakaian,4.0,Rp58.878,Rp188.409
10329,2024-11-24,Pakaian Anak Pariatur,Pakaian,1.0,Rp5.141,Rp5.141
10330,2024-10-16,Dumbbells Ab,Sports,1.0,Rp7.226,Rp6.503
10331,2024-10-25,Laptop Tempore,Electronics,5.0,Rp27.669,Rp138.345
10332,2024-03-08,Wheat Itaque,Kebutuhan Pokok,3.0,Rp43.125,Rp116.437
10333,2024-03-23,Fiction Sunt,Buku,5.0,Rp54.056,Rp243.252
10334,2023-11-22,Face Cream Doloribus,Beauty,2.0,Rp21.407,Rp36.391
10335,2025-06-01,Cabinet Iusto,Furnitur,4.0,Rp26.792,Rp107.168
10336,2025-08-26,Sofa Occaecati,Furnitur,1.0,Rp17.266,Rp16.402
10337,2023-11-21,Mobile Quo,Electronics,4.0,Rp28.866,Rp98.144
10338,2024-07-19,Sugar Est,Kebutuhan Pokok,2.0,Rp72.768,Rp123.705
10339,2023-10-08,Kursi Ipsum,Furnitur,5.0,Rp44.620,Rp223.100
10340,2024-07-27,Comics Unde,Buku,4.0,Rp39.237,Rp149.100
10341,2024-05-18,Kursi Voluptatum,Furnitur,5.0,Rp28.761,Rp122.234
10342,2024-08-27,Football Fugiat,Sports,3.0,Rp28.696,Rp68.870
10343,2023-10-16,Mixer Grinder Labore,Dapur,3.0,Rp13.698,Rp32.875
10344,2024-10-19,Alat Jus (Juicer) Officia,Dapur,1.0,Rp67.733,Rp64.346
10345,2025-08-21,Yoga Mat Aliquid,Sports,5.0,Rp22.546,Rp107.093
10346,2025-02-02,Pakaian Anak Labore,Pakaian,3.0,Rp72.254,Rp184.247
10347,2024-07-01,Mixer Grinder Doloribus,Dapur,1.0,Rp8.062,Rp7.658
10348,2024-11-07,Camera Voluptatum,Electronics,1.0,Rp70.715,Rp60.107
10349,2025-06-26,Clock Nam,Home Decor,1.0,Rp25.415,Rp22.873
10350,2025-06-03,Vase Vel,Home Decor,2.0,Rp20.517,Rp32.827
10351,2024-08-05,Football Iusto,Sports,2.0,Rp69.618,Rp139.236
10352,2024-07-28,Cushion Voluptate,Home Decor,2.0,Rp33.205,Rp53.128
10353,2024-09-07,Board Game Dolore,Toys,4.0,Rp71.919,Rp230.140
10354,2024-01-22,Microwave Quos,Dapur,1.0,Rp52.774,Rp50.135
10355,2025-07-20,Minyak Quibusdam,Kebutuhan Pokok,4.0,Rp12.610,Rp40.352
10356,2023-10-08,Cushion Consequatur,Home Decor,1.0,Rp34.831,Rp31.347
10357,2025-01-26,Cookware Set Natus,Dapur,4.0,Rp44.710,Rp143.072
10358,2025-05-08,Shoes Quisquam,Pakaian,3.0,Rp1.260,Rp3.780
10359,2024-01-14,Cookware Set Incidunt,Dapur,1.0,Rp17.584,Rp15.825
10360,2024-07-28,Biografi Quas,Buku,3.0,Rp31.082,Rp83.921
10361,2025-04-28,Lamp Veritatis,Home Decor,2.0,Rp35.165,Rp59.780
10362,2024-11-14,Aksesoris Velit,Pakaian,4.0,Rp67.674,Rp257.161
10363,2024-10-20,Face Cream Maxime,Beauty,4.0,Rp67.151,Rp255.173
10364,2023-11-19,Women's Wear Ab,Pakaian,1.0,Rp7.087,Rp7.087
10365,2025-05-14,Wheat Animi,Kebutuhan Pokok,3.0,Rp44.103,Rp112.462
10366,2025-10-03,Action Figure Veritatis,Toys,1.0,Rp54.671,Rp54.671
10367,2023-11-14,RC Car Veritatis,Toys,1.0,Rp28.783,Rp27.343
10368,2025-01-06,Clock Earum,Home Decor,5.0,Rp26.170,Rp111.222
10369,2023-10-13,Clock Saepe,Home Decor,2.0,Rp20.101,Rp34.171
10370,2024-04-08,Dumbbells Voluptatibus,Sports,5.0,Rp41.691,Rp166.764
10371,2024-04-25,Cabinet Iure,Furnitur,4.0,Rp51.848,Rp207.392
10372,2025-06-28,Laptop Deserunt,Electronics,1.0,Rp14.010,Rp11.208
10373,2024-10-25,Pakaian Anak Ipsa,Pakaian,2.0,Rp78.959,Rp142.126
10374,2023-11-04,Table Libero,Furnitur,3.0,Rp59.052,Rp168.298
10375,2023-10-17,Wheat Laboriosam,Kebutuhan Pokok,1.0,Rp24.888,Rp19.910
10376,2025-09-23,Perfume Quas,Beauty,3.0,Rp34.836,Rp104.508
10377,2024-10-03,Alat Jus (Juicer) Facere,Dapur,3.0,Rp76.943,Rp230.829
10378,2024-06-23,Textbook Odio,Buku,4.0,Rp24.517,Rp88.261
10379,2025-01-30,Tennis Racket Veritatis,Sports,2.0,Rp10.782,Rp20.485
10380,2025-08-28,Shampoo Molestiae,Beauty,2.0,Rp64.665,Rp103.464
10381,2025-02-23,Bed Recusandae,Furnitur,2.0,Rp22.136,Rp42.058
10382,2024-04-09,Bed Veritatis,Furnitur,1.0,Rp68.628,Rp65.196
10383,2025-08-12,Sofa Laboriosam,Furnitur,5.0,Rp46.409,Rp220.442
10384,2024-06-30,Bed Illum,Furnitur,4.0,Rp34.390,Rp137.560
10385,2025-08-26,Cricket Bat Eligendi,Sports,3.0,Rp38.240,Rp91.776
10386,2024-11-23,Doll Hic,Toys,3.0,Rp18.812,Rp45.148
10387,2025-03-06,Lipstick Esse,Beauty,3.0,Rp13.633,Rp34.764
10388,2024-08-18,Aksesoris Voluptas,Pakaian,2.0,Rp29.494,Rp53.089
10389,2024-06-11,Board Game Impedit,Toys,1.0,Rp47.491,Rp40.367
10390,2023-12-31,Lamp Cum,Home Decor,4.0,Rp28.562,Rp97.110
10391,2024-12-29,Table Exercitationem,Furnitur,4.0,Rp45.176,Rp153.598
10392,2025-01-02,Foundation Magni,Beauty,1.0,Rp62.507,Rp62.507
10393,2024-08-20,Football Commodi,Sports,3.0,Rp54.885,Rp139.956
10394,2024-02-01,Foundation Sequi,Beauty,2.0,Rp48.780,Rp92.682
10395,2024-05-22,Minyak Accusamus,Kebutuhan Pokok,5.0,Rp78.992,Rp315.968
10396,2024-09-10,Alat Jus (Juicer) Nesciunt,Dapur,2.0,Rp32.994,Rp56.089
10397,2023-11-12,Vase Accusamus,Home Decor,2.0,Rp39.486,Rp75.023
10398,2025-05-14,Laptop Sunt,Electronics,3.0,Rp78.278,Rp199.608
10399,2025-03-06,Football Maiores,Sports,1.0,Rp35.049,Rp29.791
10400,2024-07-14,Non-Fiksi Repellendus,Buku,2.0,Rp67.709,Rp121.876
10401,2024-05-22,Table Explicabo,Furnitur,4.0,Rp63.345,Rp228.042
10402,2024-06-14,Cookware Set Ipsum,Dapur,1.0,Rp66.151,Rp59.535
10403,2024-02-02,Microwave Soluta,Dapur,2.0,Rp58.390,Rp110.941
10404,2024-06-18,Board Game Vel,Toys,3.0,Rp34.017,Rp81.640
10405,2025-09-17,Sofa Laboriosam,Furnitur,2.0,Rp40.744,Rp81.488
10406,2024-01-28,Lamp Impedit,Home Decor,2.0,Rp54.055,Rp86.488
10407,2023-11-21,Refrigerator Facere,Dapur,1.0,Rp31.617,Rp26.874
10408,2025-02-11,Alat Jus (Juicer) Ad,Dapur,4.0,Rp27.630,Rp104.994
10409,2025-01-02,Pakaian Anak Officia,Pakaian,2.0,Rp31.337,Rp59.540
10410,2025-05-05,Aksesoris Dignissimos,Pakaian,2.0,Rp74.144,Rp140.873
10411,2024-07-12,Action Figure Ducimus,Toys,1.0,Rp12.174,Rp11.565
10412,2024-05-15,Pakaian Anak Reprehenderit,Pakaian,5.0,Rp55.124,Rp261.839
10413,2024-03-14,Cookware Set Accusantium,Dapur,3.0,Rp68.890,Rp165.336
10414,2024-03-07,Pakaian Anak Adipisci,Pakaian,2.0,Rp34.522,Rp58.687
10415,2024-02-07,Minyak Optio,Kebutuhan Pokok,3.0,Rp15.297,Rp41.301
10416,2025-10-02,Biografi Facilis,Buku,1.0,Rp74.394,Rp70.674
10417,2024-05-11,Cabinet Temporibus,Furnitur,3.0,Rp51.264,Rp123.033
10418,2025-01-09,Men's Wear Repellat,Pakaian,5.0,Rp71.207,Rp320.431
10419,2024-07-31,Pakaian Anak Accusamus,Pakaian,5.0,Rp59.662,Rp283.394
10420,2024-09-23,Doll Ab,Toys,4.0,Rp75.843,Rp288.203
10421,2025-07-03,Mobile Rem,Electronics,1.0,Rp47.539,Rp42.785
10422,2024-11-03,Tennis Racket Ipsum,Sports,3.0,Rp78.549,Rp223.864
10423,2024-01-09,Clock Provident,Home Decor,4.0,Rp34.292,Rp137.168
10424,2024-05-02,Aksesoris Laudantium,Pakaian,2.0,Rp53.535,Rp96.363
10425,2025-06-19,Cricket Bat Doloremque,Sports,1.0,Rp38.686,Rp32.883
10426,2024-11-12,Action Figure Quae,Toys,5.0,Rp50.771,Rp241.162
10427,2024-08-17,Yoga Mat A,Sports,2.0,Rp11.405,Rp21.669
10428,2024-10-16,Foundation Occaecati,Beauty,2.0,Rp63.889,Rp108.611
10429,2024-02-24,Nasi/Beras Id,Kebutuhan Pokok,5.0,Rp22.292,Rp100.314
10430,2025-08-03,Mixer Grinder Rem,Dapur,2.0,Rp60.140,Rp96.224
10431,2023-12-11,Action Figure Atque,Toys,2.0,Rp25.502,Rp40.803
10432,2024-04-16,Nasi/Beras Illum,Kebutuhan Pokok,4.0,Rp42.773,Rp136.873
10433,2025-04-28,Cricket Bat Iusto,Sports,5.0,Rp21.146,Rp95.157
10434,2025-02-17,Cricket Bat Totam,Sports,2.0,Rp79.849,Rp159.698
10435,2025-09-20,Women's Wear Non,Pakaian,3.0,Rp41.591,Rp112.295
10436,2024-07-17,Puzzle Tempore,Toys,1.0,Rp17.173,Rp15.455
10437,2025-05-25,Nasi/Beras Accusantium,Kebutuhan Pokok,4.0,Rp8.489,Rp30.560
10438,2024-06-19,Vase Est,Home Decor,4.0,Rp53.664,Rp214.656
10439,2024-10-14,Tennis Racket Rerum,Sports,1.0,Rp62.470,Rp59.346
10440,2024-05-20,Dumbbells Accusamus,Sports,5.0,Rp18.345,Rp73.380
10441,2024-08-22,Football Exercitationem,Sports,1.0,Rp11.787,Rp10.018
10442,2023-10-11,Spices Eius,Kebutuhan Pokok,2.0,Rp14.992,Rp23.987
10443,2025-04-19,Sofa Ad,Furnitur,2.0,Rp52.604,Rp84.166
10444,2024-02-10,Tennis Racket Placeat,Sports,4.0,Rp48.951,Rp166.433
10445,2025-02-09,Non-Fiksi Nam,Buku,1.0,Rp62.525,Rp62.525
10446,2025-04-15,RC Car Itaque,Toys,2.0,Rp72.207,Rp137.193
10447,2025-02-17,Kursi Voluptate,Furnitur,2.0,Rp6.537,Rp12.420
10448,2024-10-05,Women's Wear In,Pakaian,4.0,Rp12.606,Rp47.902
10449,2025-08-17,Sofa Expedita,Furnitur,5.0,Rp21.916,Rp109.580
10450,2025-06-09,Action Figure Minus,Toys,4.0,Rp33.930,Rp128.934
10451,2024-11-29,Shoes Hic,Pakaian,4.0,Rp31.978,Rp115.120
10452,2025-02-24,Tennis Racket Illo,Sports,4.0,Rp71.504,Rp243.113
10453,2025-09-29,Textbook Quam,Buku,3.0,Rp6.748,Rp19.231
10454,2025-08-30,Bed Ab,Furnitur,1.0,Rp27.172,Rp21.737
10455,2024-07-06,Yoga Mat Distinctio,Sports,2.0,Rp9.422,Rp15.075
10456,2024-05-02,Men's Wear Recusandae,Pakaian,3.0,Rp15.194,Rp41.023
10457,2025-04-01,Perfume Quibusdam,Beauty,5.0,Rp27.257,Rp129.470
10458,2024-10-03,Mobile Nihil,Electronics,4.0,Rp35.540,Rp127.944
10459,2025-02-27,Puzzle Doloribus,Toys,2.0,Rp19.081,Rp38.162
10460,2025-01-17,Men's Wear Repudiandae,Pakaian,5.0,Rp7.721,Rp38.605
10461,2024-07-08,Action Figure Numquam,Toys,3.0,Rp5.314,Rp14.347
10462,2023-12-27,Textbook Iste,Buku,5.0,Rp33.808,Rp143.684
10463,2025-04-09,Mobile Quo,Electronics,5.0,Rp18.349,Rp82.570
10464,2024-02-25,Women's Wear Voluptatum,Pakaian,3.0,Rp4.938,Rp11.851
10465,2025-03-04,Cookware Set Repellat,Dapur,4.0,Rp22.056,Rp70.579
10466,2024-03-09,Women's Wear Fugiat,Pakaian,2.0,Rp61.626,Rp104.764
10467,2024-01-31,Sugar Fugit,Kebutuhan Pokok,4.0,Rp46.513,Rp186.052
10468,2024-03-22,Laptop Magni,Electronics,3.0,Rp71.994,Rp183.584
10469,2025-05-19,Laptop Sit,Electronics,1.0,Rp9.724,Rp7.779
10470,2025-07-13,Men's Wear Explicabo,Pakaian,5.0,Rp35.560,Rp142.240
10471,2024-10-01,Sofa Suscipit,Furnitur,5.0,Rp26.114,Rp110.984
10472,2025-08-30,Tennis Racket Molestiae,Sports,5.0,Rp59.190,Rp295.950
10473,2024-11-26,Sugar Temporibus,Kebutuhan Pokok,2.0,Rp21.758,Rp43.516
10474,2024-10-19,Board Game Nulla,Toys,5.0,Rp11.362,Rp53.969
10475,2024-06-18,Minyak Aliquam,Kebutuhan Pokok,3.0,Rp4.902,Rp13.970
10476,2025-02-25,Cushion Labore,Home Decor,5.0,Rp35.330,Rp176.650
10477,2024-08-19,Microwave Cumque,Dapur,1.0,Rp60.344,Rp60.344
10478,2025-02-12,Perfume Maxime,Beauty,5.0,Rp65.116,Rp325.580
10479,2024-05-20,Biografi Eaque,Buku,1.0,Rp51.511,Rp43.784
10480,2024-08-14,Aksesoris Repellendus,Pakaian,5.0,Rp74.352,Rp353.172
10481,2024-02-26,Non-Fiksi Architecto,Buku,3.0,Rp34.819,Rp88.788
10482,2024-05-08,Table Tenetur,Furnitur,3.0,Rp50.549,Rp151.647
10483,2025-02-24,Comics Eos,Buku,2.0,Rp47.370,Rp80.529
10484,2024-04-04,Bed Iure,Furnitur,4.0,Rp62.566,Rp237.750
10485,2024-02-17,Mobile Sequi,Electronics,4.0,Rp27.771,Rp99.975
10486,2025-07-02,Vase Perferendis,Home Decor,2.0,Rp20.696,Rp35.183
10487,2024-08-19,Non-Fiksi Optio,Buku,4.0,Rp16.614,Rp59.810
10488,2024-01-04,Lamp At,Home Decor,1.0,Rp52.459,Rp52.459
10489,2023-11-26,Kursi Tempora,Furnitur,5.0,Rp37.036,Rp157.403
10490,2025-04-25,Minyak Explicabo,Kebutuhan Pokok,5.0,Rp12.910,Rp51.640
10491,2023-10-16,Smartwatch Ipsa,Electronics,2.0,Rp25.197,Rp47.874
10492,2024-01-30,Table Ipsum,Furnitur,4.0,Rp13.131,Rp49.897
10493,2024-12-23,Smartwatch Consectetur,Electronics,3.0,Rp42.650,Rp121.552
10494,2024-01-05,Yoga Mat Et,Sports,1.0,Rp9.722,Rp9.722
10495,2024-05-05,Doll Recusandae,Toys,3.0,Rp52.458,Rp133.767
10496,2025-05-21,Sofa Voluptatibus,Furnitur,3.0,Rp37.296,Rp111.888
10497,2024-07-07,Face Cream Corrupti,Beauty,1.0,Rp26.200,Rp20.960
10498,2024-06-22,Refrigerator Perferendis,Dapur,4.0,Rp63.437,Rp253.748
10499,2024-02-15,Cricket Bat Consequuntur,Sports,1.0,Rp21.457,Rp18.238
10500,2024-10-11,Non-Fiksi Explicabo,Buku,3.0,Rp43.770,Rp111.613
10501,2024-08-29,RC Car Magnam,Toys,1.0,Rp66.334,Rp56.383
10502,2024-01-20,Shoes Totam,Pakaian,2.0,Rp15.293,Rp30.586
10503,2023-10-30,Cookware Set Quam,Dapur,4.0,Rp8.479,Rp32.220
10504,2024-04-24,Refrigerator Impedit,Dapur,1.0,Rp71.520,Rp71.520
10505,2024-07-11,Pakaian Anak Distinctio,Pakaian,4.0,Rp67.045,Rp241.362
10506,2024-03-02,Clock Necessitatibus,Home Decor,4.0,Rp5.980,Rp21.528
10507,2024-07-19,Mobile Nulla,Electronics,5.0,Rp55.578,Rp250.101
10508,2025-10-02,Textbook Doloribus,Buku,4.0,Rp5.207,Rp18.745
10509,2024-07-25,Camera Eius,Electronics,4.0,Rp18.731,Rp74.924
10510,2023-12-17,Vase Beatae,Home Decor,2.0,Rp54.308,Rp97.754
10511,2025-05-12,Non-Fiksi Pariatur,Buku,1.0,Rp12.977,Rp10.381
10512,2024-09-02,Lipstick Illo,Beauty,2.0,Rp44.567,Rp84.677
10513,2025-01-11,RC Car Illo,Toys,3.0,Rp65.153,Rp156.367
10514,2023-10-20,Face Cream Ab,Beauty,3.0,Rp45.532,Rp136.596
10515,2024-02-24,Lipstick Tenetur,Beauty,4.0,Rp79.338,Rp317.352
10516,2023-11-13,Vase Inventore,Home Decor,1.0,Rp56.926,Rp54.079
10517,2025-04-24,Smartwatch Similique,Electronics,5.0,Rp10.963,Rp54.815
10518,2025-02-23,Table Consequuntur,Furnitur,1.0,Rp45.870,Rp38.989
10519,2024-06-26,Spices Accusantium,Kebutuhan Pokok,4.0,Rp26.461,Rp84.675
10520,2024-08-27,Clock Rerum,Home Decor,2.0,Rp32.782,Rp59.007
10521,2024-07-25,Wheat Voluptatem,Kebutuhan Pokok,5.0,Rp20.811,Rp83.244
10522,2025-08-10,Nasi/Beras Rem,Kebutuhan Pokok,4.0,Rp53.463,Rp203.159
10523,2024-04-23,Pakaian Anak Quidem,Pakaian,5.0,Rp40.998,Rp184.491
10524,2024-09-14,Non-Fiksi Ipsam,Buku,3.0,Rp67.236,Rp201.708
10525,2024-02-15,Pakaian Anak Voluptatum,Pakaian,2.0,Rp74.055,Rp125.893
10526,2024-03-22,Football Deleniti,Sports,4.0,Rp41.803,Rp142.130
10527,2025-03-10,Refrigerator Laboriosam,Dapur,2.0,Rp59.562,Rp119.124
10528,2023-10-13,Action Figure Voluptatum,Toys,2.0,Rp17.386,Rp27.817
10529,2023-11-12,Mixer Grinder Provident,Dapur,5.0,Rp49.633,Rp235.756
10530,2025-04-02,Cookware Set Nulla,Dapur,1.0,Rp55.908,Rp44.726
10531,2024-08-19,Cookware Set Recusandae,Dapur,5.0,Rp24.980,Rp106.165
10532,2025-01-23,Shoes Quos,Pakaian,2.0,Rp38.692,Rp69.645
10533,2024-12-11,Biografi Eaque,Buku,1.0,Rp58.312,Rp58.312
10534,2024-12-27,Lipstick Autem,Beauty,3.0,Rp3.838,Rp9.786
10535,2024-03-21,Shoes Autem,Pakaian,5.0,Rp12.918,Rp51.672
10536,2024-06-07,Bed Iure,Furnitur,2.0,Rp42.366,Rp84.732
10537,2025-05-04,Wheat Minima,Kebutuhan Pokok,3.0,Rp21.031,Rp63.093
10538,2023-10-11,Doll Culpa,Toys,2.0,Rp75.125,Rp142.737
10539,2023-10-31,Cabinet Deleniti,Furnitur,4.0,Rp78.412,Rp250.918
10540,2024-04-07,Alat Jus (Juicer) Excepturi,Dapur,3.0,Rp43.921,Rp118.586
10541,2024-11-22,Football Dolorem,Sports,3.0,Rp59.907,Rp179.721
10542,2025-07-29,Smartwatch At,Electronics,1.0,Rp60.217,Rp60.217
10543,2025-09-01,Cabinet Ullam,Furnitur,1.0,Rp26.901,Rp21.520
10544,2024-11-27,Cookware Set Minus,Dapur,1.0,Rp38.082,Rp34.273
10545,2024-05-13,Foundation Ullam,Beauty,3.0,Rp43.323,Rp129.969
10546,2024-03-04,Alat Jus (Juicer) Inventore,Dapur,5.0,Rp68.608,Rp343.040
10547,2024-09-05,Textbook Quibusdam,Buku,1.0,Rp43.488,Rp34.790
10548,2025-01-18,Fiction Dicta,Buku,2.0,Rp48.760,Rp82.892
10549,2025-01-17,Dumbbells Illum,Sports,3.0,Rp50.155,Rp135.418
10550,2025-09-29,Minyak Omnis,Kebutuhan Pokok,3.0,Rp52.170,Rp125.208
10551,2023-10-23,Alat Jus (Juicer) Nobis,Dapur,4.0,Rp75.849,Rp257.886
10552,2025-08-01,Table Nobis,Furnitur,2.0,Rp31.803,Rp50.884
10553,2025-02-12,Smartwatch Cumque,Electronics,4.0,Rp33.238,Rp132.952
10554,2023-10-31,Alat Jus (Juicer) Esse,Dapur,3.0,Rp931,Rp2.513
10555,2024-02-26,Board Game Reiciendis,Toys,3.0,Rp68.870,Rp175.618
10556,2025-04-16,Minyak Pariatur,Kebutuhan Pokok,4.0,Rp67.896,Rp244.425
10557,2025-04-05,Nasi/Beras Quis,Kebutuhan Pokok,4.0,Rp50.991,Rp203.964
10558,2024-01-22,Kursi Impedit,Furnitur,5.0,Rp33.293,Rp133.172
10559,2024-02-08,Nasi/Beras Aperiam,Kebutuhan Pokok,1.0,Rp24.643,Rp19.714
10560,2024-07-27,Fiction Dicta,Buku,3.0,Rp15.699,Rp47.097
10561,2024-12-25,Cabinet Non,Furnitur,4.0,Rp37.952,Rp136.627
10562,2024-09-23,Kursi Vero,Furnitur,4.0,Rp37.379,Rp119.612
10563,2023-11-16,Camera Fugiat,Electronics,5.0,Rp24.751,Rp111.379
10564,2023-11-20,Vase Nam,Home Decor,3.0,Rp44.679,Rp134.037
10565,2024-07-28,Lamp Similique,Home Decor,5.0,Rp74.779,Rp299.116
10566,2024-01-03,Vase Modi,Home Decor,4.0,Rp18.763,Rp71.299
10567,2025-02-07,Non-Fiksi Velit,Buku,2.0,Rp51.862,Rp103.724
10568,2024-11-08,Cookware Set Aspernatur,Dapur,1.0,Rp51.596,Rp49.016
10569,2025-02-05,Board Game Sed,Toys,1.0,Rp75.253,Rp67.727
10570,2024-02-05,Yoga Mat Provident,Sports,5.0,Rp24.211,Rp96.844
10571,2024-07-19,Non-Fiksi Incidunt,Buku,1.0,Rp48.566,Rp41.281
10572,2025-05-27,Mixer Grinder Illo,Dapur,5.0,Rp2.378,Rp10.106
10573,2023-10-14,Fiction Cumque,Buku,3.0,Rp43.593,Rp130.779
10574,2024-07-01,Microwave Nam,Dapur,5.0,Rp13.873,Rp65.896
10575,2025-02-18,RC Car Eligendi,Toys,3.0,Rp60.446,Rp163.204
10576,2025-07-27,Mixer Grinder Asperiores,Dapur,2.0,Rp20.211,Rp34.358
10577,2023-12-03,Table Excepturi,Furnitur,2.0,Rp69.027,Rp131.151
10578,2025-03-04,Biografi Laudantium,Buku,2.0,Rp43.919,Rp74.662
10579,2024-02-24,Action Figure Quidem,Toys,5.0,Rp41.431,Rp165.724
10580,2025-01-12,Textbook Dolore,Buku,4.0,Rp78.377,Rp313.508
10581,2024-06-26,Clock Modi,Home Decor,3.0,Rp18.772,Rp53.500
10582,2024-04-17,Cushion Minus,Home Decor,5.0,Rp68.153,Rp340.765
10583,2023-10-20,Mobile Deleniti,Electronics,5.0,Rp71.988,Rp287.952
10584,2024-07-09,Action Figure Totam,Toys,5.0,Rp50.927,Rp254.635
10585,2025-04-18,Cabinet Quos,Furnitur,2.0,Rp6.450,Rp10.965
10586,2025-04-16,Dumbbells Accusamus,Sports,3.0,Rp28.399,Rp76.677
10587,2024-06-08,Biografi Consectetur,Buku,4.0,Rp30.828,Rp98.649
10588,2024-06-17,Textbook Ut,Buku,2.0,Rp50.829,Rp96.575
10589,2024-12-23,Camera Et,Electronics,5.0,Rp74.570,Rp335.565
10590,2024-01-22,Comics Unde,Buku,1.0,Rp54.162,Rp46.037
10591,2024-01-06,Women's Wear Enim,Pakaian,3.0,Rp48.740,Rp146.220
10592,2024-02-18,Aksesoris Animi,Pakaian,1.0,Rp14.717,Rp12.509
10593,2024-05-28,Laptop Voluptas,Electronics,3.0,Rp8.775,Rp26.325
10594,2024-12-09,Doll Hic,Toys,4.0,Rp6.022,Rp22.883
10595,2025-02-17,Wall Art Est,Home Decor,3.0,Rp67.998,Rp173.394
10596,2023-10-26,Non-Fiksi Vel,Buku,1.0,Rp31.356,Rp26.652
10597,2023-12-29,Men's Wear Facere,Pakaian,4.0,Rp24.884,Rp94.559
10598,2025-08-04,Sofa Quibusdam,Furnitur,5.0,Rp10.789,Rp51.247
10599,2024-02-13,Lamp Consequatur,Home Decor,2.0,Rp53.243,Rp101.161
10600,2025-07-26,Cookware Set Fugit,Dapur,5.0,Rp57.074,Rp242.564
10601,2025-09-25,Non-Fiksi Recusandae,Buku,1.0,Rp16.702,Rp13.361
10602,2025-01-05,Kursi Assumenda,Furnitur,4.0,Rp30.279,Rp96.892
10603,2025-09-29,Camera Sit,Electronics,5.0,Rp18.169,Rp86.302
10604,2025-02-24,Tennis Racket Exercitationem,Sports,1.0,Rp47.332,Rp44.965
10605,2024-04-20,Biografi Optio,Buku,1.0,Rp78.056,Rp62.444
10606,2025-03-29,Non-Fiksi Debitis,Buku,3.0,Rp9.734,Rp24.821
10607,2023-12-22,Action Figure Corporis,Toys,5.0,Rp23.521,Rp117.605
10608,2024-06-16,Men's Wear Harum,Pakaian,3.0,Rp55.690,Rp133.656
10609,2024-07-16,Camera Voluptas,Electronics,2.0,Rp57.107,Rp102.792
10610,2025-08-10,Cabinet In,Furnitur,5.0,Rp47.580,Rp214.110
10611,2024-07-05,Tennis Racket Quibusdam,Sports,4.0,Rp24.758,Rp89.128
10612,2024-04-17,Minyak Natus,Kebutuhan Pokok,5.0,Rp61.341,Rp306.705
10613,2024-01-22,Alat Jus (Juicer) Minima,Dapur,1.0,Rp48.742,Rp38.993
10614,2024-02-17,Refrigerator Temporibus,Dapur,1.0,Rp70.950,Rp60.307
10615,2025-08-29,Mixer Grinder In,Dapur,2.0,Rp20.177,Rp40.354
10616,2025-03-05,Puzzle Temporibus,Toys,2.0,Rp43.083,Rp77.549
10617,2024-11-27,Lipstick Ab,Beauty,4.0,Rp42.939,Rp145.992
10618,2024-03-09,Face Cream Ipsam,Beauty,5.0,Rp4.438,Rp18.861
10619,2024-10-26,Bed Distinctio,Furnitur,1.0,Rp9.310,Rp8.844
10620,2024-07-14,Microwave Nihil,Dapur,2.0,Rp59.992,Rp95.987
10621,2024-06-08,Bed Id,Furnitur,5.0,Rp3.356,Rp14.263
10622,2024-08-03,Women's Wear Ducimus,Pakaian,3.0,Rp61.043,Rp173.972
10623,2024-03-10,Puzzle Excepturi,Toys,2.0,Rp52.113,Rp99.014
10624,2024-01-06,Spices Dolor,Kebutuhan Pokok,1.0,Rp39.768,Rp39.768
10625,2024-10-30,Laptop Reiciendis,Electronics,5.0,Rp71.640,Rp358.200
10626,2023-12-14,Lipstick Modi,Beauty,3.0,Rp50.003,Rp142.508
10627,2024-11-04,Sofa Dignissimos,Furnitur,5.0,Rp55.331,Rp248.989
10628,2024-07-03,Mobile Exercitationem,Electronics,3.0,Rp64.330,Rp154.392
10629,2024-03-18,Bed Sapiente,Furnitur,1.0,Rp2.233,Rp1.898
10630,2025-06-19,Comics Vitae,Buku,2.0,Rp69.355,Rp124.839
10631,2024-10-07,Face Cream Magni,Beauty,1.0,Rp38.873,Rp31.098
10632,2023-10-18,Microwave Consectetur,Dapur,2.0,Rp54.696,Rp87.513
10633,2023-11-08,Cricket Bat Labore,Sports,4.0,Rp35.062,Rp133.235
10634,2025-03-27,Textbook Placeat,Buku,2.0,Rp3.935,Rp7.870
10635,2024-03-14,Non-Fiksi Reprehenderit,Buku,5.0,Rp57.996,Rp289.980
10636,2025-05-08,Puzzle Veritatis,Toys,1.0,Rp74.462,Rp59.569
